FeatureID	13L.N1	13N.N1	14L.N1	14L.N13	14R.N1	15L.N1	15L.N13	16R.N1	16R.N13	17N.N1	17N.N13	17R.N1	18L.N1	18L.N13	18R.N13	19R.N1	20N.N1	20N.N13
1156	9084.895621	38547.58778	13130.10026	0	9735.633265	22086.29738	8244.041386	17347.55189	16497.35702	4208.969169	8381.967973	9591.101281	4134.829595	3464.771168	3991.854179	33880.15583	17553.33591	0
1157	4554.047894	4458.369342	1313.4707	7733.84076	1838.650426	5872.588353	2050.709415	2200.882818	0	0	0	1926.640784	1555.461294	603.7716156	3136.59188	7882.159906	659.9226815	0
1158	3864.172825	0	782.9051298	0	0	0	0	3249.924474	0	2495.953582	745.9256782	2365.206754	0	0	0	2087.393653	1074.909427	0
1159	784465.6103	595564.3253	991257.2307	441935.264	630263.0958	1422808.773	166241.958	3028060.547	346675.2182	1430833.86	212310.6944	399007.9974	206469.4919	137974.5998	175414.1378	1727095.687	270039.1436	309534.7907
1160	5810339.549	12600000	5759177.658	10200000	6272712.379	2813221.981	1423526.355	10400000	4572130.939	19600000	5378484.807	2644825.586	2686944.054	1814838.985	3218222.116	4582283.391	3906374.212	2705740.252
1161	4853.822634	24726.44584	4951.403827	14351.7372	21278.42804	26200.14267	77396.87526	2758.385867	8457.780793	45996.35643	51817.55918	88434.13639	40405.62254	8965.612104	86294.24752	150279.4827	40439.30663	10642.88876
1162	963.7720805	4416.977701	2318.378141	1600.083747	5082.439226	10368.62181	6328.003383	5256.501126	836.6328858	13550.03534	10968.80764	23505.11715	11914.72625	2131.970575	13040.47377	31857.61867	12920.22125	2739.218838
1163	0	0	0	0	0	0	0	0	0	0	0	0	1584.998811	0	0	0	0	0
1164	554344.9378	1235823.666	716258.5084	1028202.36	768120.6929	238562.1462	145862.4615	1280646.463	481540.6993	2136677.58	557498.5773	311231.0779	292391.0966	181487.0638	368566.1288	524082.4824	322422.0445	296345.3255
1165	12748.04689	4938.763181	916.4360715	15768.19953	1247.314437	16118.48	2731.43069	2187.808659	5431.039187	0	3318.871321	2262.733787	1065.512425	2044.198855	1125.275158	6991.132974	1699.393323	7322.265372
1166	85099.38074	23801.74621	17821.66216	118220.9731	10958.48404	21063.70521	26576.64366	9400.551683	50973.66361	3632.617736	27165.78129	36304.82802	8033.311876	13360.54041	8321.890113	19523.97612	11230.98512	51042.80604
1167	46853.35585	27456.68988	199184.0306	223887.9574	186544.5298	24097.98903	16112.84963	348545.7181	104766.7017	7687.843514	0	3965.419195	17337.45161	25982.50742	0	84634.03515	0	27807.87706
1168	68601.94599	76522.00833	42959.45935	135358.416	5086.162088	94264.40236	39273.16199	26923.19993	80010.58162	7967.745727	52947.02647	41686.28653	31795.12498	19714.59891	12248.64141	35165.89681	42834.45918	74001.47829
1169	70090.87744	24515.8734	255304.4984	362964.7555	210221.7416	20329.05818	14128.99408	317778.4239	165071.9078	31449.22586	1676.70109	1189.478358	60198.75234	12599.84019	0	31001.92117	0	24096.12616
1170	0	0	0	0	0	0	0	0	0	0	0	1896.003102	0	0	0	0	0	0
1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	3251.576624	14013.8992	50018.86213	15280.03789	55678.1986	12337.11566	774.833807	43325.94335	4784.931933	4066.762119	754.9191874	965.2997458	7218.266964	2210.167965	585.0987828	10876.7995	889.2418113	2603.972491
1173	3831.289283	6954.48159	0	0	0	0	0	0	0	0	0	1427.213037	0	0	0	0	0	0
1174	210508.5041	472760.6946	356543.7393	427138.2984	304202.1939	36255.54875	65650.55882	637817.8774	186381.1698	918928.9309	321101.4744	143423.6871	160565.3336	109454.4506	191505.7332	225392.1331	200709.9099	129477.4873
1175	3628.674994	14355.96853	0	5953.377095	1413.449604	4225.288932	8279.542004	653.7383442	7841.761731	0	7253.513067	2514.052173	3719.757877	3223.670483	1776.484825	3965.076668	2402.043702	1970.475621
1176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1179	2850.686294	8921.768479	51775.81598	11396.3112	35160.14855	8191.516869	1154.76952	49268.20011	3156.49475	1476.51471	806.1644593	821.5959693	22999.39261	837.5779528	0	2217.792504	733.2645249	1487.933692
1180	1361.404306	0	0	0	0	1692.312916	6966.247141	0	1280.039947	0	0	2226.256702	0	0	2721.14734	0	0	0
1181	2845.391803	1864.788851	0	889.019524	0	740.7511392	685.3546656	911.8354036	751.8152606	0	1571.914801	538.5976714	666.4965971	596.9486471	0	740.199881	958.5080639	1481.395012
1182	0	0	0	0	2382.404651	0	1429.608775	0	0	0	0	1205.433585	0	0	941.9329777	1460.073552	0	0
1183	49007.87176	7863.264121	413410.8399	916109.7672	255576.6581	66759.12646	66475.65076	394034.9213	488190.1203	103556.8299	49522.73487	40366.40662	191400.3046	39584.51324	4983.896254	54241.69098	6898.415843	112610.869
1184	294044.7727	339860.7678	28829.35806	10503.76515	20954.37159	68324.39727	4793.168426	10957.31232	14881.53533	129900.424	230546.1739	95323.0298	102369.8598	182509.8019	260390.4289	215990.0573	169698.557	474167.6917
1185	0	0	0	0	0	0	0	0	0	0	1021.172827	0	0	0	0	0	494.7505713	544.9139832
1186	22294.80383	8307.133657	27981.42425	0	45833.84617	71870.35383	12472.99277	12497.48194	51841.473	73964.73997	79162.35161	22523.91941	55654.92711	6373.678624	25875.10964	191081.581	73425.23397	3012.491148
1187	0	985.412207	4855.180319	2228.205953	4171.045599	6115.508118	2969.923573	8207.469685	2655.485466	4969.550072	0	5352.303169	3981.129577	0	1546.638361	16621.73318	3895.284357	0
1188	0	0	0	3421.940469	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1189	5200796.283	10700000	82635.70131	1136360.108	345678.9657	7275496.284	4536485.92	607171.4777	1133042.725	1837342.535	2866181.443	3716530.235	3049378.162	1682373.912	17600000	4541374.652	3478453.24	2088310.223
1190	913.4170687	3686.846617	0	1181.696096	0	1232.593495	0	1339.733725	1479.311327	0	6837.351934	0	1066.931989	1708.72328	1075.15722	2437.374415	1688.093454	1422.87838
1191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1192	3522.620586	951.4132591	0	0	0	0	800.8666616	1143.655638	0	0	1228.465854	0	0	0	0	1296.627605	0	0
1193	0	0	0	0	0	551.4674722	0	0	0	0	0	0	0	0	0	760.1878254	0	0
1194	327137.8343	116350.9423	82156.69037	18337.77436	44953.71107	8048.664581	29539.35322	133759.9587	54668.68422	37268.23744	50635.42049	52317.77232	28395.84749	18936.65392	19725.28341	120782.3785	36288.37912	23783.25772
1195	6717.865687	4741.243367	0	1735.736241	1339.104696	11409.82392	1900.218693	4376.918947	2897.089787	0	1248.95774	3808.51912	1702.420673	3705.05726	5441.082341	31551.23824	3958.228945	4101.308239
1196	0	0	0	0	0	0	1352.936429	0	0	0	0	0	0	0	0	0	0	0
1197	49300000	52900000	28700000	7.4e+07	21300000	4.5e+07	41600000	22300000	48700000	21100000	28200000	34600000	29200000	29800000	3.2e+07	3.5e+07	43300000	58600000
1198	66683.81464	117422.2205	61426.85279	14414.1308	25770.60961	98214.35308	48021.84648	24299.72822	72299.64352	16377.76829	89708.81499	77389.94507	82183.93984	29234.71558	9453.107792	174745.0814	22120.81615	7306.152317
1199	895.1757977	0	0	0	0	1147.56599	0	0	0	0	1421.621293	0	0	783.1008437	0	0	877.9821841	0
1200	23523.5725	10954.1363	1630.564751	4907.720517	1130.325793	6361.525565	3461.861178	0	3746.061425	3702.376539	3474.816752	2064.809907	2329.355698	3714.276997	4363.440467	2362.341214	1126.071607	2965.415084
1201	0	0	0	0	0	907.0229633	0	0	0	0	0	0	0	0	0	0	0	0
1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1203	5820.730798	2942.911876	0	0	0	2336.397102	0	768.1630293	0	824.3038818	987.199935	2721.757629	1993.278948	0	596.7190417	3562.084594	0	0
1204	0	2125.591214	0	0	0	0	0	0	0	694.1008764	0	0	1294.866711	0	0	0	529.671112	1409.085002
1205	4147.130553	8351.678498	0	0	0	0	1097.30346	1274.538826	0	1469.820304	2208.739069	1109.697335	0	2536.171727	799.2067397	0	988.3136427	0
1206	10167.13076	12818.13846	5246.876895	0	2775.156705	65551.75307	991.164063	3418.899142	0	0	0	15930.07327	20527.47343	1535.298404	21270.92711	36960.26437	655.0240885	0
1207	0	0	0	0	3228.759229	0	0	2488.413466	799.3681955	0	4036.876923	3253.437222	1264.090966	0	1340.496485	1898.600117	3576.937855	2110.30262
1208	15817.49299	14787.49464	832.8371954	6838.054384	463.8068	4961.062349	3309.437446	4575.629999	2905.65295	4145.163472	3891.340675	1006.299169	9220.56439	6873.285284	1241.712451	2007.589613	8987.50376	2134.429055
1209	0	2572.562776	0	0	984.6885544	2357.458866	1918.598968	0	0	0	0	1294.840993	821.280806	0	1407.66077	2541.80623	0	549.2527687
1210	0	0	0	0	700.4403833	0	0	0	0	0	0	3607.323062	1459.08428	0	0	2357.299464	0	0
1211	0	0	0	1191.266502	906.0089367	5574.948544	1324.326442	0	0	0	529.8299667	1267.037381	843.6042506	0	0	1978.444314	5879.952157	2061.761026
1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1213	0	2213.578971	0	0	0	0	0	0	0	12099.89262	0	0	0	0	0	1050.270095	0	0
1214	0	0	0	7119.368654	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1215	0	2759.621299	586.2463607	0	0	0	0	1006.559138	0	0	0	0	0	0	0	0	0	0
1216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2414.487063	0
1217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1219	0	0	0	33328.68607	0	0	0	0	0	0	0	0	712.626943	0	0	0	0	0
1220	2830.581675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1222	1125.699752	0	0	0	0	916.0932781	0	0	0	0	0	0	0	0	0	0	0	0
1223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1224	0	0	0	1389.144642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1225	0	0	0	0	0	0	0	0	0	0	2500.371497	0	0	0	0	0	0	0
1226	755772.1794	316463.3894	178953.1484	112036.7319	54913.88263	35677.11815	74680.13799	126189.1596	136818.6566	23038.1729	81037.07526	35250.01171	61031.97331	23117.1854	28040.17463	80338.3635	61160.24176	47969.9059
1227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1233	1213.667824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1235	50622.66225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2224.54303	0	0
1236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1237	0	734.7916189	0	6725.87867	4008.686567	1449.702192	1940.523126	1066.932318	3342.346232	0	0	2157.42831	965.2509243	0	1778.73325	0	0	979.8333073
1238	0	0	0	558.579066	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1241	0	0	0	0	0	3268.87795	0	0	45577.58166	0	0	0	0	0	26604.90239	0	0	0
1242	0	0	0	0	0	0	0	0	0	1552.382807	0	0	0	0	0	0	0	0
1243	2007.753408	0	0	2362.454761	0	0	856.8486371	0	0	0	0	0	0	0	0	0	0	0
1244	0	0	0	0	723.8343085	0	0	0	0	0	0	0	0	0	0	0	0	0
1245	0	868.3126749	0	901.2912629	0	1411.205627	1218.114238	0	0	0	940.4091994	0	0	0	0	0	582.3253514	0
1246	0	0	0	0	1069.677973	1609.224811	0	0	0	0	0	0	0	0	11504.94166	0	0	0
1247	27130.39867	0	19000.03382	0	14730.09141	14879.61313	0	16945.11528	0	0	0	0	0	0	0	0	0	0
1248	12200000	9122584.135	806960.8385	2818009.372	157509.5568	6321614.939	1880778.779	2349405.46	745960.8168	440322.068	508520.211	2930488.586	823417.1694	121943.4875	650576.4938	6016278.427	768290.7771	2563273.579
1249	12500000	7284425.515	860564.5081	847857.3063	713410.458	5112251.032	269188.5423	2380161.397	279879.7607	1456153.738	841282.5073	3052425.246	2868744.066	1858140.835	486833.1063	6293056.882	1233300.639	450794.5538
1250	14200000	10500000	149140.9961	3224455.262	804440.1809	8984423.259	3879312.294	3133525.13	3295926.686	308992.4731	798647.2781	3565635.061	2826085.049	375521.5908	188043.6209	7674432.849	875216.3719	2901383.494
1251	4508799.833	4349386.801	521888.9909	2416600.814	980591.2758	4539130.045	4425800.144	2515750.833	2466098.747	627806.5246	191380.1383	2147345.694	771224.2141	976714.9839	2272949.965	2962829.648	2391537.437	1843668.17
1252	2119950.921	2068410.905	490431.2228	1592016.719	371746.0996	1431886.605	1123839.928	475427.9231	917053.4347	571420.7346	357686.5217	798105.5987	596492.0482	431137.8055	595048.2	1351278.823	1054404.15	1011800.347
1253	151350.9235	71142.47938	9891.551626	9713.306083	8536.58	147310.0445	49616.00923	161006.3203	124028.1782	10772.76342	6145.644987	3946.961104	8940.516734	6188.413331	3740.963755	8262.998568	11662.65982	12177.05372
1254	595818.1853	549440.4032	218366.1895	205179.9541	304508.7167	273714.9502	210438.4767	351175.8931	218764.3916	363179.8523	410811.2964	410289.3873	245613.0966	259030.455	141347.0039	186513.0205	331669.2224	309702.2256
1255	3019145.847	1819914.158	373679.0886	909634.0622	349284.3899	1989118.899	1695364.575	1150206.454	1116708.854	181887.3841	187033.0968	559328.8284	840648.56	610985.306	43397.83377	642536.3235	208923.5716	318603.2923
1256	747598.838	2519957.2	145051.6944	99779.98659	291943.903	5893245.425	295698.5005	1922351.996	476909.6428	144978.6779	159422.0395	351560.2407	638849.834	238686.8779	620522.5738	529872.6914	235094.0539	147400.2189
1257	16100000	10200000	1234932.916	1131225.74	85162.6957	1874965.737	37914.66647	1657468.332	88965.7128	501249.0359	175892.6076	295339.9132	1256845.425	373712.4264	1452017.794	2666235.531	159301.8812	107860.9689
1258	290320.2343	607206.7923	547633.8037	373680.1187	487848.485	1387494.296	1213906.342	382544.6158	1081116.99	550991.3358	525008.4475	1570701.972	1711112.266	688232.2604	885746.3329	1044448.433	761974.6413	686256.2085
1259	1874509.554	1449757.549	468722.1106	526388.2655	366157.6586	788561.9404	316459.6417	314749.1972	507092.7876	158566.1796	51703.70632	442007.3371	417295.8631	203163.728	152680.6741	654606.4198	382442.3613	386162.0635
1260	4623001.96	3717911.104	126097.6791	328837.4764	132746.7071	2776403.066	315092.3224	310538.3366	238754.435	144415.3637	82632.50621	474178.8439	220651.822	83517.00934	73066.49481	723364.5252	314545.4682	216905.6766
1261	19200000	26600000	1190784.423	1396990.828	1416905.626	3232141.351	1431596.858	1848402.669	1173042.914	1949859.723	1890634.138	3279271.098	2505485.508	2082623.092	3200383.713	4756136.728	3349147.034	6258130.036
1262	112131.9413	86274.53576	36561.84061	332936.663	85331.79923	99711.07133	936290.798	315895.1538	251134.392	30194.82121	34557.47384	81655.07654	67606.91865	50964.08246	112011.8987	59037.77102	43519.74954	148092.4531
1263	1788221.837	1360041.179	180470.7553	1286918.43	102671.0774	2951766.542	671587.5703	797175.596	717948.9095	202582.3177	429814.0668	510813.0145	508428.7094	223950.392	138050.3023	3858024.572	596065.1164	1127024.415
1264	9586919.395	17400000	34412.17617	614978.0178	70103.00656	345253.7854	848637.5492	155112.8679	325821.62	174290.1015	42281.82891	258757.4781	229671.2733	396285.4541	62420.87942	331500.4977	68649.84727	1306233.325
1265	1882849.342	1735251.396	394503.5369	844504.4163	295735.6138	1406059.717	1018438.454	611299.7014	757808.7063	253532.4825	199416.4339	370845.2243	389601.0576	318204.5611	340452.459	385080.7828	387686.9685	660822.3836
1266	3911602.459	3179020.583	281156.4125	989584.676	215087.146	2788021.995	1482039.14	572699.9186	1164044.317	175436.6551	124254.2038	459759.9897	343988.1082	217104.3335	274511.7611	515220.5257	451267.9281	622591.1972
1267	2300812.901	762158.5232	150604.6565	90195.14551	124927.7499	409596.086	205423.3919	1050109.93	487338.5054	606408.3335	375960.155	493673.1359	242029.7958	151667.908	43527.64934	405447.7579	255678.1787	300640.5069
1268	2016775.183	1060429.144	102715.4539	340818.6508	99784.94867	438360.2555	304832.1953	765368.587	778811.5764	522848.3124	276838.4018	499037.4918	244874.4073	136593.7881	117989.4674	357571.4335	304739.7113	531544.074
1269	9398498.849	5571359.192	335790.2689	598847.7772	280679.1617	2044158.947	733145.2602	2004224.731	1730832.588	875234.1878	432640.3464	1518422.679	392183.7883	244861.6199	134344.1264	740406.1646	578345.6082	729779.316
1270	1438345.346	1690477.14	256827.2096	780015.7699	262275.1404	846574.8654	535102.6681	332986.0313	688430.0799	321041.2087	397070.4616	637197.4054	412388.4896	304931.9025	158709.5301	486836.7324	537889.8788	486687.5231
1271	142476.709	269293.9886	6745.965019	129393.2599	56149.74602	147241.8505	1651949.926	130634.6411	290619.5147	51861.50598	52813.01343	153974.3534	44753.24317	38554.67568	185539.1162	102028.763	38129.12196	91849.47305
1272	1171279.266	972049.388	450404.1344	1556224.273	335883.9699	890264.4785	718390.5459	445069.1771	1221413.287	266002.606	325480.5415	511701.6962	674496.1912	763479.7809	725606.9006	465468.7299	696136.8215	1337304.204
1273	1104683.223	1101987.221	526681.1642	1736751.202	335883.9699	794128.6054	833178.3995	445069.1771	1308672.242	266002.606	325480.5415	411363.3295	597593.2079	688172.5885	649371.0034	457496.648	519042.8541	1437397.848
1274	894314.6198	1364448.478	146852.6502	698280.5136	253855.7018	336471.1129	180231.6066	168747.8509	400238.1758	60198.70235	188657.5922	125862.7478	50863.841	108837.6078	57856.2249	103638.3152	105040.8922	191227.7802
1275	2105999.272	792954.3964	435880.2179	200870.0498	286230.8723	725542.9487	142706.9913	648403.734	190430.9707	174353.3846	102635.2872	308194.49	398468.4656	399804.2526	30169.99856	1051115.779	436746.2524	325072.0286
1276	5281593.653	4877042.804	370407.727	1636967.268	123580.4668	3575379.963	2075770.061	715943.7834	1517503.503	159588.6307	126154.0342	630705.4588	456495.5461	228957.747	238321.4407	585598.7416	489074.6003	980898.1435
1277	4710429.78	4095040.464	447913.7127	2022381.198	202312.1508	3001865.747	1274030.904	248045.0658	1128544.833	160193.8361	327222.7586	847978.757	658374.7443	517160.0394	335883.7451	2496018.154	1531795.598	1142163.84
1278	1037298.253	1012823.602	205970.2812	812904.5594	176106.6131	679378.0317	692432.8542	286261.678	829758.7327	200893.6717	341959.0034	489206.859	404581.5767	340917.1589	538612.8027	526866.7422	553533.3071	662899.5899
1279	867420.1457	918260.6226	96398.26215	683247.6157	144118.2426	705425.7108	735544.0744	133816.6385	810282.3694	191964.2834	336579.2226	398444.6823	328804.0721	257296.4373	484235.1602	498079.6804	456318.7063	616130.8606
1280	16800000	11200000	438772.2455	3316943.312	203737.45	5562933.64	3063530.452	1059286.973	2039645.494	261848.958	189665.3513	1581345.77	903033.8726	270344.2491	166103.9015	993647.8478	1295027.859	1625540.651
1281	1255089.612	1532664.847	285723.4767	1266847.527	259903.8106	1398702.782	1541356.321	365906.3121	941914.6	194150.7002	587410.6245	722674.2839	801439.2188	741792.9065	723299.372	426372.4485	463957.2042	869548.9047
1282	295303.3819	502169.5436	63271.02724	436967.8201	47382.35832	278714.9512	2560343.372	270964.6352	504812.3545	90667.94323	111115.1822	287489.8937	152386.2713	125317.053	358941.5508	162378.0522	105414.4917	307684.5179
1283	699775.7211	561683.9542	147376.8292	399194.8312	117488.4062	581174.691	770927.1498	243696.471	599526.7524	73873.12443	91829.73227	45424.07245	134087.4471	140532.0278	88829.93923	395386.7844	94478.01152	316346.8361
1284	730574.5523	1184166.887	190135.8994	554114.4364	198440.9502	293671.2179	157202.8864	274070.1574	405854.3051	47798.64987	168535.3174	57394.33735	54418.70283	93480.27286	47326.32114	104199.2828	86799.64082	270885.0519
1285	362589.7233	1078559.614	462592.3289	5702029.794	346437.6071	728244.0773	811703.1152	417227.4941	1268888.969	291924.7001	320342.3011	653036.02	566980.4059	393578.5735	219612.9945	494536.3543	503519.6213	2114960.68
1286	2790341.555	1239859.484	246053.0915	410560.8574	256331.6074	451865.5613	311315.9749	380915.1248	340172.8459	276237.4188	180522.5604	364387.234	385261.6057	278889.193	225844.4425	815015.8631	440004.4898	361777.0929
1287	1897520.128	1948723.113	448528.1286	1447705.581	225339.7428	1959090.002	1579816.727	344936.1474	788631.61	225408.3804	186744.0097	135528.2945	289717.3378	225263.5259	690757.8141	582527.087	227762.38	527290.7767
